fill	x	y	group
#FEFCFB	48146.5	17	1933
#FEFCFB	48147	17.5	1933
#FEFCFB	48147.5	17	1933
#FEFCFB	48147	16.5	1933
#F7EDEC	48147	17.5	1934
#F7EDEC	48147.5	18	1934
#F7EDEC	48148	17.5	1934
#F7EDEC	48147.5	17	1934
#FDFDFE	48147.5	18	1935
#FDFDFE	48148	18.5	1935
#FDFDFE	48148.5	18	1935
#FDFDFE	48148	17.5	1935
#FEFDFD	48148	18.5	1936
#FEFDFD	48148.5	19	1936
#FEFDFD	48149	18.5	1936
#FEFDFD	48148.5	18	1936
#FDFCFE	48148.5	19	1937
#FDFCFE	48149	19.5	1937
#FDFCFE	48149.5	19	1937
#FDFCFE	48149	18.5	1937
#F8EEED	48149	19.5	1938
#F8EEED	48149.5	20	1938
#F8EEED	48150	19.5	1938
#F8EEED	48149.5	19	1938
#FDFAFA	48149.5	20	1939
#FDFAFA	48150	20.5	1939
#FDFAFA	48150.5	20	1939
#FDFAFA	48150	19.5	1939
#FCF8F7	48150	20.5	1940
#FCF8F7	48150.5	21	1940
#FCF8F7	48151	20.5	1940
#FCF8F7	48150.5	20	1940
#F9F1F0	48150.5	21	1941
#F9F1F0	48151	21.5	1941
#F9F1F0	48151.5	21	1941
#F9F1F0	48151	20.5	1941
#F8EFEE	48151	21.5	1942
#F8EFEE	48151.5	22	1942
#F8EFEE	48152	21.5	1942
#F8EFEE	48151.5	21	1942
#F6EBEA	48151.5	22	1943
#F6EBEA	48152	22.5	1943
#F6EBEA	48152.5	22	1943
#F6EBEA	48152	21.5	1943
#FBF6F5	48152	22.5	1944
#FBF6F5	48152.5	23	1944
#FBF6F5	48153	22.5	1944
#FBF6F5	48152.5	22	1944
#F3E5E3	48152.5	23	1945
#F3E5E3	48153	23.5	1945
#F3E5E3	48153.5	23	1945
#F3E5E3	48153	22.5	1945
#FDFAFA	48153	23.5	1946
#FDFAFA	48153.5	24	1946
#FDFAFA	48154	23.5	1946
#FDFAFA	48153.5	23	1946
#F6E9E8	48153.5	24	1947
#F6E9E8	48154	24.5	1947
#F6E9E8	48154.5	24	1947
#F6E9E8	48154	23.5	1947
#FCF7F7	48154	24.5	1948
#FCF7F7	48154.5	25	1948
#FCF7F7	48155	24.5	1948
#FCF7F7	48154.5	24	1948
#C38881	48130.5	0	1949
#C38881	48131	0.5	1949
#C38881	48131.5	0	1949
#C38881	48131	-0.5	1949
#EEDAD7	48131	0.5	1950
#EEDAD7	48131.5	1	1950
#EEDAD7	48132	0.5	1950
#EEDAD7	48131.5	0	1950
#D9AFAA	48131.5	1	1951
#D9AFAA	48132	1.5	1951
#D9AFAA	48132.5	1	1951
#D9AFAA	48132	0.5	1951
#CB968F	48132	1.5	1952
#CB968F	48132.5	2	1952
#CB968F	48133	1.5	1952
#CB968F	48132.5	1	1952
#DDB6B1	48132.5	2	1953
#DDB6B1	48133	2.5	1953
#DDB6B1	48133.5	2	1953
#DDB6B1	48133	1.5	1953
#EFDCD9	48133	2.5	1954
#EFDCD9	48133.5	3	1954
#EFDCD9	48134	2.5	1954
#EFDCD9	48133.5	2	1954
#F1DFDD	48133.5	3	1955
#F1DFDD	48134	3.5	1955
#F1DFDD	48134.5	3	1955
#F1DFDD	48134	2.5	1955
#F7EDEC	48134	3.5	1956
#F7EDEC	48134.5	4	1956
#F7EDEC	48135	3.5	1956
#F7EDEC	48134.5	3	1956
#F6EBEA	48134.5	4	1957
#F6EBEA	48135	4.5	1957
#F6EBEA	48135.5	4	1957
#F6EBEA	48135	3.5	1957
#F3E4E2	48135	4.5	1958
#F3E4E2	48135.5	5	1958
#F3E4E2	48136	4.5	1958
#F3E4E2	48135.5	4	1958
#F4E5E3	48135.5	5	1959
#F4E5E3	48136	5.5	1959
#F4E5E3	48136.5	5	1959
#F4E5E3	48136	4.5	1959
#F9F2F1	48136	5.5	1960
#F9F2F1	48136.5	6	1960
#F9F2F1	48137	5.5	1960
#F9F2F1	48136.5	5	1960
#FCF8F7	48136.5	6	1961
#FCF8F7	48137	6.5	1961
#FCF8F7	48137.5	6	1961
#FCF8F7	48137	5.5	1961
#FAF2F1	48137	6.5	1962
#FAF2F1	48137.5	7	1962
#FAF2F1	48138	6.5	1962
#FAF2F1	48137.5	6	1962
#FCF8F8	48137.5	7	1963
#FCF8F8	48138	7.5	1963
#FCF8F8	48138.5	7	1963
#FCF8F8	48138	6.5	1963
#FAF3F2	48138	7.5	1964
#FAF3F2	48138.5	8	1964
#FAF3F2	48139	7.5	1964
#FAF3F2	48138.5	7	1964
#FDF9F9	48138.5	8	1965
#FDF9F9	48139	8.5	1965
#FDF9F9	48139.5	8	1965
#FDF9F9	48139	7.5	1965
#FBF5F4	48139	8.5	1966
#FBF5F4	48139.5	9	1966
#FBF5F4	48140	8.5	1966
#FBF5F4	48139.5	8	1966
#FDFDFE	48139.5	9	1967
#FDFDFE	48140	9.5	1967
#FDFDFE	48140.5	9	1967
#FDFDFE	48140	8.5	1967
#FFFFFF	48140	9.5	1968
#FFFFFF	48140.5	10	1968
#FFFFFF	48141	9.5	1968
#FFFFFF	48140.5	9	1968
#FFFFFF	48140.5	10	1969
#FFFFFF	48141	10.5	1969
#FFFFFF	48141.5	10	1969
#FFFFFF	48141	9.5	1969
#FDFCFE	48141	10.5	1970
#FDFCFE	48141.5	11	1970
#FDFCFE	48142	10.5	1970
#FDFCFE	48141.5	10	1970
#FBFAFD	48141.5	11	1971
#FBFAFD	48142	11.5	1971
#FBFAFD	48142.5	11	1971
#FBFAFD	48142	10.5	1971
#F2F0F8	48142	11.5	1972
#F2F0F8	48142.5	12	1972
#F2F0F8	48143	11.5	1972
#F2F0F8	48142.5	11	1972
#F7F6FB	48142.5	12	1973
#F7F6FB	48143	12.5	1973
#F7F6FB	48143.5	12	1973
#F7F6FB	48143	11.5	1973
#F7F6FB	48143	12.5	1974
#F7F6FB	48143.5	13	1974
#F7F6FB	48144	12.5	1974
#F7F6FB	48143.5	12	1974
#FAF9FC	48143.5	13	1975
#FAF9FC	48144	13.5	1975
#FAF9FC	48144.5	13	1975
#FAF9FC	48144	12.5	1975
#FCFCFE	48144	13.5	1976
#FCFCFE	48144.5	14	1976
#FCFCFE	48145	13.5	1976
#FCFCFE	48144.5	13	1976
#FDFCFE	48144.5	14	1977
#FDFCFE	48145	14.5	1977
#FDFCFE	48145.5	14	1977
#FDFCFE	48145	13.5	1977
#FEFDFD	48145	14.5	1978
#FEFDFD	48145.5	15	1978
#FEFDFD	48146	14.5	1978
#FEFDFD	48145.5	14	1978
#FEFEFF	48145.5	15	1979
#FEFEFF	48146	15.5	1979
#FEFEFF	48146.5	15	1979
#FEFEFF	48146	14.5	1979
#F8F0EE	48146	15.5	1980
#F8F0EE	48146.5	16	1980
#F8F0EE	48147	15.5	1980
#F8F0EE	48146.5	15	1980
#FDFAFA	48146.5	16	1981
#FDFAFA	48147	16.5	1981
#FDFAFA	48147.5	16	1981
#FDFAFA	48147	15.5	1981
#FDFBFB	48147	16.5	1982
#FDFBFB	48147.5	17	1982
#FDFBFB	48148	16.5	1982
#FDFBFB	48147.5	16	1982
#FDFAF9	48147.5	17	1983
#FDFAF9	48148	17.5	1983
#FDFAF9	48148.5	17	1983
#FDFAF9	48148	16.5	1983
#F8F7FB	48148	17.5	1984
#F8F7FB	48148.5	18	1984
#F8F7FB	48149	17.5	1984
#F8F7FB	48148.5	17	1984
#FEFCFC	48148.5	18	1985
#FEFCFC	48149	18.5	1985
#FEFCFC	48149.5	18	1985
#FEFCFC	48149	17.5	1985
#F6EBE9	48149	18.5	1986
#F6EBE9	48149.5	19	1986
#F6EBE9	48150	18.5	1986
#F6EBE9	48149.5	18	1986
#FCF7F6	48149.5	19	1987
#FCF7F6	48150	19.5	1987
#FCF7F6	48150.5	19	1987
#FCF7F6	48150	18.5	1987
#F7EEEC	48150	19.5	1988
#F7EEEC	48150.5	20	1988
#F7EEEC	48151	19.5	1988
#F7EEEC	48150.5	19	1988
#FAF2F1	48150.5	20	1989
#FAF2F1	48151	20.5	1989
#FAF2F1	48151.5	20	1989
#FAF2F1	48151	19.5	1989
#F5E8E7	48151	20.5	1990
#F5E8E7	48151.5	21	1990
#F5E8E7	48152	20.5	1990
#F5E8E7	48151.5	20	1990
#FAF3F2	48151.5	21	1991
#FAF3F2	48152	21.5	1991
#FAF3F2	48152.5	21	1991
#FAF3F2	48152	20.5	1991
#F4E7E5	48152	21.5	1992
#F4E7E5	48152.5	22	1992
#F4E7E5	48153	21.5	1992
#F4E7E5	48152.5	21	1992
#F4E7E5	48152.5	22	1993
#F4E7E5	48153	22.5	1993
#F4E7E5	48153.5	22	1993
#F4E7E5	48153	21.5	1993
#F9F1F0	48153	22.5	1994
#F9F1F0	48153.5	23	1994
#F9F1F0	48154	22.5	1994
#F9F1F0	48153.5	22	1994
#FBF7F6	48153.5	23	1995
#FBF7F6	48154	23.5	1995
#FBF7F6	48154.5	23	1995
#FBF7F6	48154	22.5	1995
#F9F1EF	48154	23.5	1996
#F9F1EF	48154.5	24	1996
#F9F1EF	48155	23.5	1996
#F9F1EF	48154.5	23	1996
#F7EDEC	48154.5	24	1997
#F7EDEC	48155	24.5	1997
#F7EDEC	48155.5	24	1997
#F7EDEC	48155	23.5	1997
#F6EAE9	48155	24.5	1998
#F6EAE9	48155.5	25	1998
#F6EAE9	48156	24.5	1998
#F6EAE9	48155.5	24	1998
#B46F68	48131.5	0	1999
#B46F68	48132	0.5	1999
#B46F68	48132.5	0	1999
#B46F68	48132	-0.5	1999
#CC9892	48132	0.5	2000
#CC9892	48132.5	1	2000
#CC9892	48133	0.5	2000
#CC9892	48132.5	0	2000
#D8AEA9	48132.5	1	2001
#D8AEA9	48133	1.5	2001
#D8AEA9	48133.5	1	2001
#D8AEA9	48133	0.5	2001
#DBB3AE	48133	1.5	2002
#DBB3AE	48133.5	2	2002
#DBB3AE	48134	1.5	2002
#DBB3AE	48133.5	1	2002
#EAD0CD	48133.5	2	2003
#EAD0CD	48134	2.5	2003
#EAD0CD	48134.5	2	2003
#EAD0CD	48134	1.5	2003
#ECD4D1	48134	2.5	2004
#ECD4D1	48134.5	3	2004
#ECD4D1	48135	2.5	2004
#ECD4D1	48134.5	2	2004
#F2E2E0	48134.5	3	2005
#F2E2E0	48135	3.5	2005
#F2E2E0	48135.5	3	2005
#F2E2E0	48135	2.5	2005
#EDD7D4	48135	3.5	2006
#EDD7D4	48135.5	4	2006
#EDD7D4	48136	3.5	2006
#EDD7D4	48135.5	3	2006
#EED9D6	48135.5	4	2007
#EED9D6	48136	4.5	2007
#EED9D6	48136.5	4	2007
#EED9D6	48136	3.5	2007
#EEDAD7	48136	4.5	2008
#EEDAD7	48136.5	5	2008
#EEDAD7	48137	4.5	2008
#EEDAD7	48136.5	4	2008
#ECD5D2	48136.5	5	2009
#ECD5D2	48137	5.5	2009
#ECD5D2	48137.5	5	2009
#ECD5D2	48137	4.5	2009
#F0DEDB	48137	5.5	2010
#F0DEDB	48137.5	6	2010
#F0DEDB	48138	5.5	2010
#F0DEDB	48137.5	5	2010
#FAF4F3	48137.5	6	2011
#FAF4F3	48138	6.5	2011
#FAF4F3	48138.5	6	2011
#FAF4F3	48138	5.5	2011
#FAF3F2	48138	6.5	2012
#FAF3F2	48138.5	7	2012
#FAF3F2	48139	6.5	2012
#FAF3F2	48138.5	6	2012
#F8F0EF	48138.5	7	2013
#F8F0EF	48139	7.5	2013
#F8F0EF	48139.5	7	2013
#F8F0EF	48139	6.5	2013
#F9F1F0	48139	7.5	2014
#F9F1F0	48139.5	8	2014
#F9F1F0	48140	7.5	2014
#F9F1F0	48139.5	7	2014
#FAF4F3	48139.5	8	2015
#FAF4F3	48140	8.5	2015
#FAF4F3	48140.5	8	2015
#FAF4F3	48140	7.5	2015
#FEFCFC	48140	8.5	2016
#FEFCFC	48140.5	9	2016
#FEFCFC	48141	8.5	2016
#FEFCFC	48140.5	8	2016
#FEFEFE	48140.5	9	2017
#FEFEFE	48141	9.5	2017
#FEFEFE	48141.5	9	2017
#FEFEFE	48141	8.5	2017
#FFFFFF	48141	9.5	2018
#FFFFFF	48141.5	10	2018
#FFFFFF	48142	9.5	2018
#FFFFFF	48141.5	9	2018
#FFFEFE	48141.5	10	2019
#FFFEFE	48142	10.5	2019
#FFFEFE	48142.5	10	2019
#FFFEFE	48142	9.5	2019
#FFFEFE	48142	10.5	2020
#FFFEFE	48142.5	11	2020
#FFFEFE	48143	10.5	2020
#FFFEFE	48142.5	10	2020
#FDFBFB	48142.5	11	2021
#FDFBFB	48143	11.5	2021
#FDFBFB	48143.5	11	2021
#FDFBFB	48143	10.5	2021
#FEFCFC	48143	11.5	2022
#FEFCFC	48143.5	12	2022
#FEFCFC	48144	11.5	2022
#FEFCFC	48143.5	11	2022
#FEFEFE	48143.5	12	2023
#FEFEFE	48144	12.5	2023
#FEFEFE	48144.5	12	2023
#FEFEFE	48144	11.5	2023
#FBF7F6	48144	12.5	2024
#FBF7F6	48144.5	13	2024
#FBF7F6	48145	12.5	2024
#FBF7F6	48144.5	12	2024
#F9F2F1	48144.5	13	2025
#F9F2F1	48145	13.5	2025
#F9F2F1	48145.5	13	2025
#F9F2F1	48145	12.5	2025
#FBF6F6	48145	13.5	2026
#FBF6F6	48145.5	14	2026
#FBF6F6	48146	13.5	2026
#FBF6F6	48145.5	13	2026
#F7ECEB	48145.5	14	2027
#F7ECEB	48146	14.5	2027
#F7ECEB	48146.5	14	2027
#F7ECEB	48146	13.5	2027
#FDFAF9	48146	14.5	2028
#FDFAF9	48146.5	15	2028
#FDFAF9	48147	14.5	2028
#FDFAF9	48146.5	14	2028
#FAF3F2	48146.5	15	2029
#FAF3F2	48147	15.5	2029
#FAF3F2	48147.5	15	2029
#FAF3F2	48147	14.5	2029
#F8F0EE	48147	15.5	2030
#F8F0EE	48147.5	16	2030
#F8F0EE	48148	15.5	2030
#F8F0EE	48147.5	15	2030
#F3E4E2	48147.5	16	2031
#F3E4E2	48148	16.5	2031
#F3E4E2	48148.5	16	2031
#F3E4E2	48148	15.5	2031
#FDFAFA	48148	16.5	2032
#FDFAFA	48148.5	17	2032
#FDFAFA	48149	16.5	2032
#FDFAFA	48148.5	16	2032
#F7EEEC	48148.5	17	2033
#F7EEEC	48149	17.5	2033
#F7EEEC	48149.5	17	2033
#F7EEEC	48149	16.5	2033
#F9F2F1	48149	17.5	2034
#F9F2F1	48149.5	18	2034
#F9F2F1	48150	17.5	2034
#F9F2F1	48149.5	17	2034
#F5E9E7	48149.5	18	2035
#F5E9E7	48150	18.5	2035
#F5E9E7	48150.5	18	2035
#F5E9E7	48150	17.5	2035
#EDD8D5	48150	18.5	2036
#EDD8D5	48150.5	19	2036
#EDD8D5	48151	18.5	2036
#EDD8D5	48150.5	18	2036
#F5E8E7	48150.5	19	2037
#F5E8E7	48151	19.5	2037
#F5E8E7	48151.5	19	2037
#F5E8E7	48151	18.5	2037
#EFDBD8	48151	19.5	2038
#EFDBD8	48151.5	20	2038
#EFDBD8	48152	19.5	2038
#EFDBD8	48151.5	19	2038
#F7ECEA	48151.5	20	2039
#F7ECEA	48152	20.5	2039
#F7ECEA	48152.5	20	2039
#F7ECEA	48152	19.5	2039
#F2E2E0	48152	20.5	2040
#F2E2E0	48152.5	21	2040
#F2E2E0	48153	20.5	2040
#F2E2E0	48152.5	20	2040
#F4E6E4	48152.5	21	2041
#F4E6E4	48153	21.5	2041
#F4E6E4	48153.5	21	2041
#F4E6E4	48153	20.5	2041
#EFDCD9	48153	21.5	2042
#EFDCD9	48153.5	22	2042
#EFDCD9	48154	21.5	2042
#EFDCD9	48153.5	21	2042
#FAF3F3	48153.5	22	2043
#FAF3F3	48154	22.5	2043
#FAF3F3	48154.5	22	2043
#FAF3F3	48154	21.5	2043
#F6EBEA	48154	22.5	2044
#F6EBEA	48154.5	23	2044
#F6EBEA	48155	22.5	2044
#F6EBEA	48154.5	22	2044
#E8CECA	48154.5	23	2045
#E8CECA	48155	23.5	2045
#E8CECA	48155.5	23	2045
#E8CECA	48155	22.5	2045
#E9CFCC	48155	23.5	2046
#E9CFCC	48155.5	24	2046
#E9CFCC	48156	23.5	2046
#E9CFCC	48155.5	23	2046
#F6EAE8	48155.5	24	2047
#F6EAE8	48156	24.5	2047
#F6EAE8	48156.5	24	2047
#F6EAE8	48156	23.5	2047
#F7ECEB	48156	24.5	2048
#F7ECEB	48156.5	25	2048
#F7ECEB	48157	24.5	2048
#F7ECEB	48156.5	24	2048
#C38780	48132.5	0	2049
#C38780	48133	0.5	2049
#C38780	48133.5	0	2049
#C38780	48133	-0.5	2049
#D5A8A2	48133	0.5	2050
#D5A8A2	48133.5	1	2050
#D5A8A2	48134	0.5	2050
#D5A8A2	48133.5	0	2050
#D3A49E	48133.5	1	2051
#D3A49E	48134	1.5	2051
#D3A49E	48134.5	1	2051
#D3A49E	48134	0.5	2051
#D9AFAA	48134	1.5	2052
#D9AFAA	48134.5	2	2052
#D9AFAA	48135	1.5	2052
#D9AFAA	48134.5	1	2052
#E2C1BD	48134.5	2	2053
#E2C1BD	48135	2.5	2053
#E2C1BD	48135.5	2	2053
#E2C1BD	48135	1.5	2053
#F1E0DD	48135	2.5	2054
#F1E0DD	48135.5	3	2054
#F1E0DD	48136	2.5	2054
#F1E0DD	48135.5	2	2054
#F9F1F0	48135.5	3	2055
#F9F1F0	48136	3.5	2055
#F9F1F0	48136.5	3	2055
#F9F1F0	48136	2.5	2055
#F5E7E5	48136	3.5	2056
#F5E7E5	48136.5	4	2056
#F5E7E5	48137	3.5	2056
#F5E7E5	48136.5	3	2056
#F8F0EF	48136.5	4	2057
#F8F0EF	48137	4.5	2057
#F8F0EF	48137.5	4	2057
#F8F0EF	48137	3.5	2057
#F0DEDB	48137	4.5	2058
#F0DEDB	48137.5	5	2058
#F0DEDB	48138	4.5	2058
#F0DEDB	48137.5	4	2058
#FCF9F8	48137.5	5	2059
#FCF9F8	48138	5.5	2059
#FCF9F8	48138.5	5	2059
#FCF9F8	48138	4.5	2059
#FDFBFB	48138	5.5	2060
#FDFBFB	48138.5	6	2060
#FDFBFB	48139	5.5	2060
#FDFBFB	48138.5	5	2060
#F5E8E7	48138.5	6	2061
#F5E8E7	48139	6.5	2061
#F5E8E7	48139.5	6	2061
#F5E8E7	48139	5.5	2061
#FBF6F5	48139	6.5	2062
#FBF6F5	48139.5	7	2062
#FBF6F5	48140	6.5	2062
#FBF6F5	48139.5	6	2062
#F8EFED	48139.5	7	2063
#F8EFED	48140	7.5	2063
#F8EFED	48140.5	7	2063
#F8EFED	48140	6.5	2063
#F5E7E5	48140	7.5	2064
#F5E7E5	48140.5	8	2064
#F5E7E5	48141	7.5	2064
#F5E7E5	48140.5	7	2064
#FFFEFF	48140.5	8	2065
#FFFEFF	48141	8.5	2065
#FFFEFF	48141.5	8	2065
#FFFEFF	48141	7.5	2065
#FBF7F6	48141	8.5	2066
#FBF7F6	48141.5	9	2066
#FBF7F6	48142	8.5	2066
#FBF7F6	48141.5	8	2066
#FAF3F2	48141.5	9	2067
#FAF3F2	48142	9.5	2067
#FAF3F2	48142.5	9	2067
#FAF3F2	48142	8.5	2067
#FDFBFB	48142	9.5	2068
#FDFBFB	48142.5	10	2068
#FDFBFB	48143	9.5	2068
#FDFBFB	48142.5	9	2068
#F7EDEC	48142.5	10	2069
#F7EDEC	48143	10.5	2069
#F7EDEC	48143.5	10	2069
#F7EDEC	48143	9.5	2069
#FEFEFF	48143	10.5	2070
#FEFEFF	48143.5	11	2070
#FEFEFF	48144	10.5	2070
#FEFEFF	48143.5	10	2070
#F9F0EF	48143.5	11	2071
#F9F0EF	48144	11.5	2071
#F9F0EF	48144.5	11	2071
#F9F0EF	48144	10.5	2071
#FEFDFE	48144	11.5	2072
#FEFDFE	48144.5	12	2072
#FEFDFE	48145	11.5	2072
#FEFDFE	48144.5	11	2072
#FCF8F8	48144.5	12	2073
#FCF8F8	48145	12.5	2073
#FCF8F8	48145.5	12	2073
#FCF8F8	48145	11.5	2073
#FCF8F8	48145	12.5	2074
#FCF8F8	48145.5	13	2074
#FCF8F8	48146	12.5	2074
#FCF8F8	48145.5	12	2074
#F3E4E2	48145.5	13	2075
#F3E4E2	48146	13.5	2075
#F3E4E2	48146.5	13	2075
#F3E4E2	48146	12.5	2075
#F3E4E3	48146	13.5	2076
#F3E4E3	48146.5	14	2076
#F3E4E3	48147	13.5	2076
#F3E4E3	48146.5	13	2076
#F8EEED	48146.5	14	2077
#F8EEED	48147	14.5	2077
#F8EEED	48147.5	14	2077
#F8EEED	48147	13.5	2077
#E8CDC9	48147	14.5	2078
#E8CDC9	48147.5	15	2078
#E8CDC9	48148	14.5	2078
#E8CDC9	48147.5	14	2078
#FFFEFE	48147.5	15	2079
#FFFEFE	48148	15.5	2079
#FFFEFE	48148.5	15	2079
#FFFEFE	48148	14.5	2079
#FDFBFB	48148	15.5	2080
#FDFBFB	48148.5	16	2080
#FDFBFB	48149	15.5	2080
#FDFBFB	48148.5	15	2080
#F5E7E5	48148.5	16	2081
#F5E7E5	48149	16.5	2081
#F5E7E5	48149.5	16	2081
#F5E7E5	48149	15.5	2081
#FEFCFB	48149	16.5	2082
#FEFCFB	48149.5	17	2082
#FEFCFB	48150	16.5	2082
#FEFCFB	48149.5	16	2082
#EFDCD9	48149.5	17	2083
#EFDCD9	48150	17.5	2083
#EFDCD9	48150.5	17	2083
#EFDCD9	48150	16.5	2083
#F8F0EE	48150	17.5	2084
#F8F0EE	48150.5	18	2084
#F8F0EE	48151	17.5	2084
#F8F0EE	48150.5	17	2084
#ECD4D1	48150.5	18	2085
#ECD4D1	48151	18.5	2085
#ECD4D1	48151.5	18	2085
#ECD4D1	48151	17.5	2085
#EFDCDA	48151	18.5	2086
#EFDCDA	48151.5	19	2086
#EFDCDA	48152	18.5	2086
#EFDCDA	48151.5	18	2086
#E2C0BB	48151.5	19	2087
#E2C0BB	48152	19.5	2087
#E2C0BB	48152.5	19	2087
#E2C0BB	48152	18.5	2087
#FCF8F7	48152	19.5	2088
#FCF8F7	48152.5	20	2088
#FCF8F7	48153	19.5	2088
#FCF8F7	48152.5	19	2088
#F4E5E3	48152.5	20	2089
#F4E5E3	48153	20.5	2089
#F4E5E3	48153.5	20	2089
#F4E5E3	48153	19.5	2089
#EED9D6	48153	20.5	2090
#EED9D6	48153.5	21	2090
#EED9D6	48154	20.5	2090
#EED9D6	48153.5	20	2090
#F2E2E0	48153.5	21	2091
#F2E2E0	48154	21.5	2091
#F2E2E0	48154.5	21	2091
#F2E2E0	48154	20.5	2091
#F7EDEC	48154	21.5	2092
#F7EDEC	48154.5	22	2092
#F7EDEC	48155	21.5	2092
#F7EDEC	48154.5	21	2092
#F7ECEB	48154.5	22	2093
#F7ECEB	48155	22.5	2093
#F7ECEB	48155.5	22	2093
#F7ECEB	48155	21.5	2093
#E6C9C5	48155	22.5	2094
#E6C9C5	48155.5	23	2094
#E6C9C5	48156	22.5	2094
#E6C9C5	48155.5	22	2094
#EED9D7	48155.5	23	2095
#EED9D7	48156	23.5	2095
#EED9D7	48156.5	23	2095
#EED9D7	48156	22.5	2095
#F5E8E6	48156	23.5	2096
#F5E8E6	48156.5	24	2096
#F5E8E6	48157	23.5	2096
#F5E8E6	48156.5	23	2096
#ECD4D1	48156.5	24	2097
#ECD4D1	48157	24.5	2097
#ECD4D1	48157.5	24	2097
#ECD4D1	48157	23.5	2097
#E4C5C1	48157	24.5	2098
#E4C5C1	48157.5	25	2098
#E4C5C1	48158	24.5	2098
#E4C5C1	48157.5	24	2098
#B8766E	48133.5	0	2099
#B8766E	48134	0.5	2099
#B8766E	48134.5	0	2099
#B8766E	48134	-0.5	2099
#E4C4C0	48134	0.5	2100
#E4C4C0	48134.5	1	2100
#E4C4C0	48135	0.5	2100
#E4C4C0	48134.5	0	2100
#EBD2CF	48134.5	1	2101
#EBD2CF	48135	1.5	2101
#EBD2CF	48135.5	1	2101
#EBD2CF	48135	0.5	2101
#EAD0CD	48135	1.5	2102
#EAD0CD	48135.5	2	2102
#EAD0CD	48136	1.5	2102
#EAD0CD	48135.5	1	2102
#FBF6F5	48135.5	2	2103
#FBF6F5	48136	2.5	2103
#FBF6F5	48136.5	2	2103
#FBF6F5	48136	1.5	2103
#FEFEFE	48136	2.5	2104
#FEFEFE	48136.5	3	2104
#FEFEFE	48137	2.5	2104
#FEFEFE	48136.5	2	2104
#F9F2F1	48136.5	3	2105
#F9F2F1	48137	3.5	2105
#F9F2F1	48137.5	3	2105
#F9F2F1	48137	2.5	2105
#FEFCFC	48137	3.5	2106
#FEFCFC	48137.5	4	2106
#FEFCFC	48138	3.5	2106
#FEFCFC	48137.5	3	2106
#FDFAFA	48137.5	4	2107
#FDFAFA	48138	4.5	2107
#FDFAFA	48138.5	4	2107
#FDFAFA	48138	3.5	2107
#FEFEFF	48138	4.5	2108
#FEFEFF	48138.5	5	2108
#FEFEFF	48139	4.5	2108
#FEFEFF	48138.5	4	2108
#FEFCFB	48138.5	5	2109
#FEFCFB	48139	5.5	2109
#FEFCFB	48139.5	5	2109
#FEFCFB	48139	4.5	2109
#FFFFFF	48139	5.5	2110
#FFFFFF	48139.5	6	2110
#FFFFFF	48140	5.5	2110
#FFFFFF	48139.5	5	2110
#FBF6F6	48139.5	6	2111
#FBF6F6	48140	6.5	2111
#FBF6F6	48140.5	6	2111
#FBF6F6	48140	5.5	2111
#FEFDFD	48140	6.5	2112
#FEFDFD	48140.5	7	2112
#FEFDFD	48141	6.5	2112
#FEFDFD	48140.5	6	2112
#FCF7F6	48140.5	7	2113
#FCF7F6	48141	7.5	2113
#FCF7F6	48141.5	7	2113
#FCF7F6	48141	6.5	2113
#FAF9FC	48141	7.5	2114
#FAF9FC	48141.5	8	2114
#FAF9FC	48142	7.5	2114
#FAF9FC	48141.5	7	2114
#FDF9F9	48141.5	8	2115
#FDF9F9	48142	8.5	2115
#FDF9F9	48142.5	8	2115
#FDF9F9	48142	7.5	2115
#FCF9F8	48142	8.5	2116
#FCF9F8	48142.5	9	2116
#FCF9F8	48143	8.5	2116
#FCF9F8	48142.5	8	2116
#FEFEFE	48142.5	9	2117
#FEFEFE	48143	9.5	2117
#FEFEFE	48143.5	9	2117
#FEFEFE	48143	8.5	2117
#FEFDFE	48143	9.5	2118
#FEFDFE	48143.5	10	2118
#FEFDFE	48144	9.5	2118
#FEFDFE	48143.5	9	2118
#FBFAFD	48143.5	10	2119
#FBFAFD	48144	10.5	2119
#FBFAFD	48144.5	10	2119
#FBFAFD	48144	9.5	2119
#FFFEFE	48144	10.5	2120
#FFFEFE	48144.5	11	2120
#FFFEFE	48145	10.5	2120
#FFFEFE	48144.5	10	2120
#FFFFFF	48144.5	11	2121
#FFFFFF	48145	11.5	2121
#FFFFFF	48145.5	11	2121
#FFFFFF	48145	10.5	2121
#FCFBFD	48145	11.5	2122
#FCFBFD	48145.5	12	2122
#FCFBFD	48146	11.5	2122
#FCFBFD	48145.5	11	2122
#FFFFFF	48145.5	12	2123
#FFFFFF	48146	12.5	2123
#FFFFFF	48146.5	12	2123
#FFFFFF	48146	11.5	2123
#FEFEFF	48146	12.5	2124
#FEFEFF	48146.5	13	2124
#FEFEFF	48147	12.5	2124
#FEFEFF	48146.5	12	2124
#FAF4F3	48146.5	13	2125
#FAF4F3	48147	13.5	2125
#FAF4F3	48147.5	13	2125
#FAF4F3	48147	12.5	2125
#F9F2F1	48147	13.5	2126
#F9F2F1	48147.5	14	2126
#F9F2F1	48148	13.5	2126
#F9F2F1	48147.5	13	2126
#EED9D6	48147.5	14	2127
#EED9D6	48148	14.5	2127
#EED9D6	48148.5	14	2127
#EED9D6	48148	13.5	2127
#FAF3F2	48148	14.5	2128
#FAF3F2	48148.5	15	2128
